Wavelength	spectrum00006.asd
350	 12.8214471344703 
351	 13.6358891262389 
352	 14.5001561511081 
353	 15.6881821094723 
354	 17.5999579253703 
355	 19.5934335094473 
356	 20.8911226089091 
357	 21.9532868346217 
358	 24.0548295871149 
359	 23.7814327674694 
360	 24.5229579393262 
361	 27.7848909378747 
362	 27.8224842261127 
363	 29.6007776844624 
364	 32.2375650009399 
365	 33.0951669807701 
366	 34.7297476690326 
367	 37.1812227533325 
368	 39.6215627632868 
369	 40.454774468462 
370	 41.3766135635298 
371	 43.7660148014078 
372	 47.8378137961412 
373	 50.4622861087036 
374	 53.202525512633 
375	 54.8955936122011 
376	 53.4238202954774 
377	 56.398690612325 
378	 60.2081581884851 
379	 62.2293280570066 
380	 64.6315981570126 
381	 67.6831598442891 
382	 70.9750440816935 
383	 73.8094354285685 
384	 75.8657892635531 
385	 77.8182873935009 
386	 79.8615399629763 
387	 81.6776229581359 
388	 86.0187503696781 
389	 89.8984646645135 
390	 91.0790461279201 
391	 93.1899589550101 
392	 97.1935323520075 
393	 101.806514118598 
394	 104.601804709578 
395	 106.972064411598 
396	 109.907278887531 
397	 113.942797144039 
398	 119.015374749254 
399	 123.46500290131 
400	 127.493426342654 
401	 131.763458624885 
402	 135.34720620652 
403	 139.430604260865 
404	 144.469060389565 
405	 150.011052086524 
406	 154.707129726598 
407	 159.533491903495 
408	 165.355017833048 
409	 170.919541731604 
410	 177.478840519126 
411	 184.555732093856 
412	 190.811328237174 
413	 197.6934233805 
414	 204.87103353098 
415	 212.144360016446 
416	 219.922618479122 
417	 229.081743144478 
418	 238.214377209731 
419	 245.90958723881 
420	 255.865239273004 
421	 266.302251271337 
422	 275.9525538418 
423	 284.579141205134 
424	 295.996883133142 
425	 307.275339049397 
426	 316.060293895867 
427	 327.884638276924 
428	 339.61584512353 
429	 351.101382013844 
430	 364.032604404587 
431	 374.961633028205 
432	 386.154043438187 
433	 399.099512317049 
434	 411.830214551311 
435	 423.503365809452 
436	 434.478655276482 
437	 445.930247738646 
438	 459.815800558931 
439	 473.583400225207 
440	 486.055825178683 
441	 498.493842249137 
442	 510.47047831799 
443	 522.193698492979 
444	 533.885209185716 
445	 545.2500956281 
446	 555.420504017962 
