Wavelength	spectrum00012.asd
475	 763.803706441469 
476	 768.222983647571 
477	 774.889097625299 
478	 782.154577952438 
479	 789.108930932051 
480	 795.3013249506 
481	 801.286207718694 
482	 807.030889613379 
483	 812.780438175892 
484	 819.329895354238 
485	 826.952344529117 
486	 834.807175068982 
487	 841.760186321908 
488	 847.679256326855 
489	 853.1726874616 
490	 859.175628887093 
491	 866.903548269113 
492	 877.49841626779 
493	 887.350248409612 
494	 894.172441875446 
495	 904.916528615491 
496	 915.759346857151 
497	 926.115574272942 
498	 938.027691628107 
499	 951.97605983859 
500	 965.184857866665 
501	 976.971235704463 
502	 993.608391621515 
503	 1009.46656602646 
504	 1024.75178357472 
505	 1042.39281603176 
506	 1061.46145618085 
507	 1080.63707066822 
508	 1100.39398659648 
509	 1124.70610186273 
510	 1146.99408079001 
511	 1169.88465039716 
512	 1197.78966380145 
513	 1225.33217915998 
514	 1253.94973274911 
515	 1284.88863286169 
516	 1318.66721281024 
517	 1353.60571011073 
518	 1391.1095354561 
519	 1431.89921574504 
520	 1470.83736004249 
521	 1513.4804515306 
522	 1559.06483668275 
523	 1601.9502973752 
524	 1648.08040121303 
525	 1695.00228617219 
526	 1740.9101760893 
527	 1789.86705573941 
528	 1838.65334614557 
529	 1885.13747026194 
530	 1928.52303814627 
531	 1974.4251431343 
532	 2021.37839108185 
533	 2067.94321874447 
534	 2114.60785383679 
535	 2158.55405198107 
536	 2201.40277140925 
537	 2245.22831050877 
538	 2283.72223650501 
539	 2322.85093327953 
540	 2363.71126041975 
541	 2400.37695820022 
542	 2438.83866462364 
543	 2477.85564529725 
544	 2515.80310759695 
545	 2557.93404639417 
546	 2597.29854824759 
547	 2633.65260197102 
548	 2672.48731278059 
549	 2710.15085576928 
550	 2746.68881286251 
551	 2782.70439786717 
552	 2818.67111059134 
553	 2852.69565772079 
554	 2883.9955639598 
555	 2912.45799847258 
556	 2937.62144816959 
557	 2960.22525367885 
558	 2980.72454591838 
559	 2998.83722159852 
560	 3013.92295117474 
561	 3025.03320242498 
562	 3031.44196185971 
563	 3033.91199977475 
564	 3035.10770102829 
565	 3034.77699713498 
566	 3028.82187789121 
567	 3022.33920221956 
568	 3014.43576642906 
569	 3003.54175159662 
570	 2991.45039771516 
571	 2983.40255988982 
572	 2980.00971691636 
573	 2977.86946773476 
574	 2979.54085274024 
575	 2982.5541270405 
576	 2985.91291009576 
577	 2995.24528721358 
578	 3006.1221916817 
579	 3018.92103342188 
580	 3036.22884216476 
581	 3055.31243271039 
582	 3072.77778128653 
583	 3087.48806138805 
584	 3102.9567813858 
585	 3111.26144974871 
586	 3114.62764460723 
587	 3118.59131428011 
588	 3122.75037282645 
589	 3126.18970941253 
590	 3128.45478105416 
591	 3129.7714413934 
592	 3129.8402278286 
593	 3127.7374005106 
594	 3123.09102077072 
595	 3117.81682903708 
596	 3112.5113007403 
597	 3108.4294261612 
598	 3107.20124265433 
599	 3107.98650080014 
600	 3109.34278597852 
601	 3109.87974289908 
602	 3108.22231282129 
603	 3108.72829328682 
604	 3109.37653244291 
605	 3105.65664753105 
606	 3101.93513749089 
607	 3099.03143118993 
608	 3096.04596810453 
609	 3089.71475569589 
610	 3085.59448651207 
611	 3082.46430956488 
612	 3077.4256962795 
613	 3071.33821377132 
614	 3067.43057848395 
615	 3065.04685738494 
616	 3059.54412321626 
617	 3058.94589050913 
618	 3059.49747625384 
619	 3058.01830501423 
620	 3062.16086348368 
621	 3067.20159187183 
622	 3072.16812428054 
623	 3078.51489972702 
624	 3085.16753178135 
625	 3094.0468004111 
626	 3105.47101946394 
627	 3115.76608175136 
628	 3125.74950599298 
629	 3134.90522166018 
630	 3142.67235562164 
631	 3150.8507027396 
632	 3157.84698770455 
633	 3162.96932515251 
634	 3167.00127039754 
635	 3167.74315719621 
636	 3165.38987281137 
637	 3161.15950051439 
638	 3157.14714483083 
639	 3152.60078927215 
640	 3146.40907551615 
641	 3137.54683868671 
642	 3129.7738320612 
643	 3122.4308021585 
644	 3115.13731349819 
645	 3110.31007254176 
646	 3104.47464912416 
647	 3098.64823665372 
648	 3095.45862253336 
649	 3092.99438411645 
650	 3093.48595334458 
651	 3097.15320191164 
652	 3101.04912604198 
653	 3105.33226016355 
654	 3110.03081266141 
655	 3115.53290703264 
656	 3123.45552461915 
657	 3131.42313889029 
658	 3138.9959028925 
659	 3147.2640705253 
660	 3153.42204619773 
661	 3161.38157665522 
662	 3173.47540413992 
663	 3185.90707800075 
664	 3197.38222300691 
665	 3209.50274149159 
666	 3224.87881174452 
667	 3241.6930943013 
668	 3259.99477862078 
669	 3279.46194816324 
670	 3299.06709034506 
671	 3320.99037060421 
672	 3345.02642576709 
673	 3370.63030238817 
674	 3399.10630103765 
675	 3426.54584773894 
676	 3453.74979356219 
677	 3484.88359717445 
678	 3517.12593670746 
679	 3550.77204251558 
680	 3586.32403747864 
681	 3623.69067431167 
682	 3663.14888460048 
683	 3704.71563487829 
684	 3748.87588661269 
685	 3799.35075151879 
686	 3852.78664767705 
687	 3909.2579885254 
688	 3973.29585511743 
689	 4042.8252528317 
690	 4119.36606837145 
691	 4205.71201970092 
692	 4305.87457197233 
693	 4417.89744114876 
694	 4543.61622135144 
695	 4686.64652089525 
696	 4843.68104717383 
697	 5019.50932131682 
698	 5216.02603588077 
699	 5428.63073684127 
700	 5663.27169200394 
701	 5914.7437717889 
702	 6176.2517092704 
703	 6451.50662411062 
704	 6738.13407506563 
705	 7033.16054121868 
706	 7333.51951686298 
707	 7639.78818654862 
708	 7954.74473119698 
709	 8279.05459246873 
710	 8607.64808699018 
711	 8942.69021958093 
712	 9283.43699929524 
713	 9628.40155636225 
714	 9978.5497436124 
715	 10334.0662841409 
716	 10694.7637522893 
717	 11060.0310926293 
718	 11425.6454745127 
719	 11795.7353477751 
720	 12172.8235407915 
721	 12549.7705107056 
722	 12924.6151106863 
723	 13296.206548888 
724	 13664.4049257881 
725	 14031.0579933572 
726	 14394.1925765439 
727	 14753.6228706369 
728	 15112.2070464739 
729	 15461.6693301682 
730	 15804.3758064773 
731	 16143.4042267259 
732	 16473.2956962145 
733	 16798.9701181822 
734	 17119.2760577032 
735	 17429.4606546283 
736	 17730.6786530214 
737	 18025.586055182 
738	 18314.8816369803 
739	 18595.6727442672 
740	 18874.6422056124 
741	 19148.0019874522 
742	 19411.0939662395 
743	 19670.2216891722 
744	 19912.0491078715 
745	 20135.8837849772 
746	 20352.1696360715 
747	 20581.9203199563 
748	 20808.1425251592 
749	 21022.8722224822 
750	 21243.0992944933 
751	 21454.1938627746 
752	 21661.8896214589 
753	 21872.6337558828 
754	 22070.204404804 
755	 22263.46743858 
756	 22457.8687022275 
757	 22654.775041041 
758	 22847.0083945689 
759	 23027.5314256361 
760	 23198.1060429768 
761	 23374.2469062223 
762	 23552.9359960206 
763	 23732.1499476716 
764	 23908.3279365617 
765	 24073.6968395729 
766	 24231.4026459606 
767	 24383.1544657374 
768	 24530.1366220343 
769	 24679.5484444927 
770	 24821.0630358657 
771	 24957.9952456601 
772	 25117.6356494451 
773	 25267.4881583742 
774	 25397.7948369236 
775	 25508.2646870394 
776	 25605.9295004126 
777	 25693.3896191549 
778	 25772.6590383687 
779	 25846.1788420181 
780	 25924.0942949586 
781	 25995.2973801833 
782	 26054.958889029 
783	 26109.250551885 
784	 26161.9210155639 
785	 26211.6547535212 
786	 26255.7402725734 
787	 26291.8642134789 
788	 26321.861012126 
789	 26346.4905302916 
790	 26365.8737790642 
791	 26379.2540315745 
792	 26387.4820436084 
793	 26392.9131528843 
794	 26398.6428819824 
795	 26396.9206245295 
796	 26389.8054266872 
797	 26379.3551695115 
798	 26363.9001073576 
799	 26341.2313755957 
800	 26311.3169467848 
801	 26275.3106695663 
802	 26236.2893399979 
803	 26182.2115697585 
804	 26119.3363964534 
805	 26065.1458859089 
806	 26010.7670917828 
807	 25952.6931281693 
808	 25891.769137059 
809	 25833.990414152 
810	 25761.0846754852 
811	 25684.4299255712 
812	 25614.1307936778 
813	 25536.2714227648 
814	 25448.7928615759 
815	 25350.640071886 
816	 25243.5872417031 
817	 25137.7754752991 
818	 25029.2323843253 
819	 24916.451157712 
820	 24800.9638746466 
821	 24683.909816286 
822	 24563.3864314138 
823	 24438.5737502545 
824	 24311.2225193194 
825	 24180.9199472396 
826	 24048.3981075966 
827	 23913.7906650434 
828	 23773.9305443157 
829	 23636.7380895856 
830	 23499.4225753695 
831	 23355.8054003593 
832	 23213.9170104837 
833	 23069.022492564 
834	 22919.1830880386 
835	 22766.4062687674 
836	 22617.7987450255 
837	 22473.7294848615 
838	 22332.935068661 
839	 22193.7458166257 
840	 22054.0074552796 
841	 21916.2799298465 
842	 21781.4457246885 
843	 21640.98305368 
844	 21505.9675819898 
845	 21374.1980141671 
846	 21239.0885352623 
847	 21103.7217397367 
848	 20973.8540536351 
849	 20847.6154504643 
850	 20718.3617220422 
851	 20595.4191904958 
852	 20470.2798974707 
853	 20341.4612355707 
854	 20218.9094536944 
855	 20091.6061950569 
856	 19961.3508037174 
857	 19832.7039455968 
858	 19709.7781778546 
859	 19589.7624176277 
860	 19473.9723520726 
861	 19362.0436318268 
862	 19244.5770158068 
863	 19115.9529625819 
864	 18982.9843633015 
865	 18856.2948145387 
866	 18725.5719884252 
867	 18593.4542205832 
868	 18461.9975369841 
869	 18331.5682231073 
870	 18198.6760723486 
871	 18065.6677782886 
872	 17932.8783366121 
873	 17796.9855964345 
874	 17660.0086253009 
875	 17521.9636520586 
876	 17382.8435679539 
877	 17243.2081707002 
878	 17106.2504926372 
879	 16971.3992753063 
880	 16835.4187140201 
881	 16690.7022010871 
882	 16547.6397705362 
883	 16408.1867234431 
884	 16269.6572725001 
885	 16128.9678905151 
886	 15986.0905829357 
887	 15841.9724741106 
888	 15698.1088772294 
889	 15555.2457183094 
890	 15413.8613882091 
891	 15272.6695177126 
892	 15129.0097237113 
893	 14983.7162760287 
894	 14839.1537298719 
895	 14696.5192407575 
896	 14554.9734050557 
897	 14414.399256249 
898	 14274.7301810899 
899	 14135.8053700949 
900	 13997.1378577859 
901	 13861.6310951919 
902	 13725.4443626579 
903	 13585.0128312589 
904	 13441.9290753215 
905	 13308.8238374061 
906	 13179.1806394643 
907	 13043.415262962 
908	 12910.9085048946 
909	 12777.0604754678 
910	 12643.9134910378 
911	 12515.2613714147 
912	 12385.5820826488 
913	 12257.4299845152 
914	 12129.571066462 
915	 11999.3717820846 
916	 11873.7386981962 
917	 11750.5389809596 
918	 11627.5459371825 
919	 11503.4270817747 
920	 11378.0310599888 
921	 11255.4360830723 
922	 11136.0646969073 
923	 11015.9580432585 
924	 10895.1355965166 
925	 10774.7285450652 
926	 10654.6590481545 
927	 10533.0915312195 
928	 10413.094713655 
929	 10294.0185945831 
930	 10174.1811870572 
931	 10051.6860318003 
932	 9933.71862174043 
933	 9816.16213138359 
934	 9696.00201294404 
935	 9577.72538422448 
936	 9465.20898834042 
937	 9354.51343011737 
938	 9241.91341468087 
939	 9129.84589564177 
940	 9018.6625950064 
941	 8906.70628287717 
942	 8793.60073503354 
943	 8684.67258857556 
944	 8572.66729038467 
945	 8459.41052781 
946	 8348.17423445747 
947	 8236.05828996952 
948	 8126.24096504842 
949	 8016.39564596078 
950	 7904.37272306234 
951	 7796.46534687673 
952	 7686.4590212769 
953	 7577.61361830086 
954	 7474.23898851308 
955	 7368.63999766305 
956	 7263.79591498088 
957	 7159.03329877034 
958	 7053.22880926825 
959	 6950.2553076536 
960	 6849.7426976335 
961	 6749.37550002523 
962	 6647.62864277767 
963	 6550.06163778063 
964	 6452.37567330439 
965	 6354.84471084843 
966	 6259.48599053565 
967	 6164.61190247402 
968	 6069.31195538912 
969	 5974.85645619717 
970	 5882.9700624828 
971	 5792.34187815723 
972	 5702.03548797648 
973	 5611.89712355503 
974	 5522.65985088196 
975	 5436.80947195409 
976	 5350.3961669864 
977	 5264.1491548805 
978	 5180.09039817207 
979	 5094.62896382782 
980	 5010.44746335452 
981	 4927.83213219724 
982	 4846.48867085983 
983	 4769.43302253176 
984	 4690.02275400878 
985	 4610.70093304776 
